
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
17,           13,        0,     151,    856,       1007
17,           14,        0,     175,   1529,       1704
17,           15,        0,     249,   2212,       2461
17,           16,        0,     239,    779,       1018
17,           17,        0,     156,    555,        711
17,           18,        0,     314,   1323,       1637
17,           19,        0,      97,    741,        838


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
18,            0,        0,     163,   1721,       1884
18,            1,        0,      84,    920,       1004
18,            2,        0,     152,    861,       1013
18,            3,        0,     103,    518,        621
18,            4,        0,     152,    514,        666
18,            5,        0,      89,    273,        362
18,            6,        0,     114,    636,        750
18,            7,        0,     116,    465,        581
18,            8,        0,     103,    562,        665
18,            9,        0,     146,    407,        553
18,           10,        0,     128,    790,        918
18,           11,        0,     162,    889,       1051
18,           12,        0,     158,    402,        560
18,           13,        0,     119,    743,        862
18,           14,        0,     178,   1454,       1632
18,           15,        0,     190,   2224,       2414
18,           16,        0,     207,    996,       1203
18,           17,        0,     211,    472,        683
18,           18,        0,     304,   1562,       1866
18,           19,        0,      71,    643,        714


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
19,            0,        0,     129,   1493,       1622
19,            1,        0,     107,    783,        890
19,            2,        0,     144,    957,       1101
19,            3,        0,     119,    630,        749
19,            4,        0,     146,    597,        743
19,            5,        0,     114,    246,        360
19,            6,        0,     108,    550,        658
19,            7,        0,     106,    390,        496
19,            8,        0,      90,    601,        691
19,            9,        0,     116,    344,        460
19,           10,        0,      91,    673,        764
19,           11,        0,     154,   1132,       1286
19,           12,        0,     179,    474,        653
19,           13,        0,     145,    748,        893
19,           14,        0,     231,   1734,       1965
19,           15,        0,     149,   1875,       2024
19,           16,        0,     158,    979,       1137
19,           17,        0,     248,    624,        872
19,           18,        0,     240,   1797,       2037
19,           19,        0,      54,    547,        601


Day 7 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
20,            0,        0,     108,   1289,       1397
20,            1,        0,     165,    872,       1037
20,            2,        0,     113,    831,        944
20,            3,        0,      84,    630,        714
20,            4,        0,     140,    603,        743
20,            5,        0,     145,    248,        393
